school_name,school_id,sport,sport_id,season,schedule_url,scrape_active
Richmond High School,426,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=426&alg=8,FALSE
Richmond High School,426,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=426&alg=5,FALSE
Richmond High School,426,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=426&alg=6,FALSE
Richmond High School,426,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=426&alg=9,FALSE
Richmond High School,426,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=426&alg=4,FALSE
Richmond High School,426,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=426&alg=3,FALSE
Ridgeway High School,427,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=427&alg=1,FALSE
Ridgeway High School,427,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=427&alg=68,FALSE
Ridgeway High School,427,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=427&alg=12,FALSE
Ridgeway High School,427,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=427&alg=8,FALSE
Ridgeway High School,427,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=427&alg=5,FALSE
Ridgeway High School,427,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=427&alg=6,FALSE
Ridgeway High School,427,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=427&alg=9,FALSE
Ridgeway High School,427,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=427&alg=4,FALSE
Ridgeway High School,427,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=427&alg=3,FALSE
Risco High School,428,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=428&alg=1,FALSE
Risco High School,428,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=428&alg=68,FALSE
Risco High School,428,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=428&alg=12,FALSE
Risco High School,428,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=428&alg=8,FALSE
Risco High School,428,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=428&alg=5,FALSE
Risco High School,428,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=428&alg=6,FALSE
Risco High School,428,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=428&alg=9,FALSE
Risco High School,428,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=428&alg=4,FALSE
Risco High School,428,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=428&alg=3,FALSE
Ritenour High School,182,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=182&alg=1,FALSE
Ritenour High School,182,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=182&alg=68,FALSE
Ritenour High School,182,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=182&alg=12,FALSE
Ritenour High School,182,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=182&alg=8,FALSE
Ritenour High School,182,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=182&alg=5,FALSE
Ritenour High School,182,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=182&alg=6,FALSE
Ritenour High School,182,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=182&alg=9,FALSE
Ritenour High School,182,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=182&alg=4,FALSE
Ritenour High School,182,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=182&alg=3,FALSE
Riverview Gardens High School,185,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=185&alg=1,FALSE
Riverview Gardens High School,185,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=185&alg=68,FALSE
Riverview Gardens High School,185,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=185&alg=12,FALSE
Riverview Gardens High School,185,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=185&alg=8,FALSE
Riverview Gardens High School,185,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=185&alg=5,FALSE
Riverview Gardens High School,185,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=185&alg=6,FALSE
Riverview Gardens High School,185,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=185&alg=9,FALSE
Riverview Gardens High School,185,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=185&alg=4,FALSE
Riverview Gardens High School,185,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=185&alg=3,FALSE
Rock Bridge High School,578,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=578&alg=1,FALSE
Rock Bridge High School,578,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=578&alg=68,FALSE
Rock Bridge High School,578,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=578&alg=12,FALSE
Rock Bridge High School,578,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=578&alg=8,FALSE
Rock Bridge High School,578,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=578&alg=5,FALSE
Rock Bridge High School,578,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=578&alg=6,FALSE
Rock Bridge High School,578,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=578&alg=9,FALSE
Rock Bridge High School,578,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=578&alg=4,FALSE
Rock Bridge High School,578,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=578&alg=3,FALSE
Rock Port High School,429,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=429&alg=1,FALSE
Rock Port High School,429,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=429&alg=68,FALSE
Rock Port High School,429,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=429&alg=12,FALSE
Rock Port High School,429,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=429&alg=8,FALSE
Rock Port High School,429,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=429&alg=5,FALSE
Rock Port High School,429,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=429&alg=6,FALSE
Rock Port High School,429,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=429&alg=9,FALSE
Rock Port High School,429,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=429&alg=4,FALSE
Rock Port High School,429,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=429&alg=3,FALSE
Rockhurst High School,540,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=540&alg=1,FALSE
Rockhurst High School,540,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=540&alg=68,FALSE
Rockhurst High School,540,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=540&alg=12,FALSE
Rockhurst High School,540,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=540&alg=8,FALSE
Rockhurst High School,540,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=540&alg=5,FALSE
Rockhurst High School,540,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=540&alg=6,FALSE
Rockhurst High School,540,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=540&alg=9,FALSE
Rockhurst High School,540,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=540&alg=4,FALSE
Rockhurst High School,540,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=540&alg=3,FALSE
Rockwood Summit High School,187,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=187&alg=1,FALSE
Rockwood Summit High School,187,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=187&alg=68,FALSE
Rockwood Summit High School,187,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=187&alg=12,FALSE
Rockwood Summit High School,187,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=187&alg=8,FALSE
Rockwood Summit High School,187,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=187&alg=5,FALSE
Rockwood Summit High School,187,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=187&alg=6,FALSE
Rockwood Summit High School,187,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=187&alg=9,FALSE
Rockwood Summit High School,187,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=187&alg=4,FALSE
Rockwood Summit High School,187,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=187&alg=3,FALSE
Rolla High School,188,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=188&alg=1,FALSE
Rolla High School,188,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=188&alg=68,FALSE
Rolla High School,188,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=188&alg=12,FALSE
Rolla High School,188,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=188&alg=8,FALSE
Rolla High School,188,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=188&alg=5,FALSE
Rolla High School,188,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=188&alg=6,FALSE
Rolla High School,188,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=188&alg=9,FALSE
Rolla High School,188,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=188&alg=4,FALSE
Rolla High School,188,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=188&alg=3,FALSE
Roosevelt High School,189,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=189&alg=1,FALSE
Roosevelt High School,189,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=189&alg=68,FALSE
Roosevelt High School,189,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=189&alg=12,FALSE
Roosevelt High School,189,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=189&alg=8,FALSE
Roosevelt High School,189,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=189&alg=5,FALSE
Roosevelt High School,189,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=189&alg=6,FALSE
Roosevelt High School,189,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=189&alg=9,FALSE
Roosevelt High School,189,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=189&alg=4,FALSE
Roosevelt High School,189,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=189&alg=3,FALSE
Ruskin High School,192,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=192&alg=1,FALSE
Ruskin High School,192,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=192&alg=68,FALSE
Ruskin High School,192,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=192&alg=12,FALSE
Ruskin High School,192,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=192&alg=8,FALSE
Ruskin High School,192,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=192&alg=5,FALSE
Ruskin High School,192,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=192&alg=6,FALSE
Ruskin High School,192,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=192&alg=9,FALSE
Ruskin High School,192,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=192&alg=4,FALSE
Ruskin High School,192,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=192&alg=3,FALSE
Salem High School,193,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=193&alg=1,FALSE
Salem High School,193,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=193&alg=68,FALSE
Salem High School,193,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=193&alg=12,FALSE
Salem High School,193,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=193&alg=8,FALSE
Salem High School,193,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=193&alg=5,FALSE
Salem High School,193,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=193&alg=6,FALSE
Salem High School,193,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=193&alg=9,FALSE
Salem High School,193,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=193&alg=4,FALSE
Salem High School,193,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=193&alg=3,FALSE
Sarcoxie High School,430,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=1,FALSE
Sarcoxie High School,430,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=68,FALSE
Sarcoxie High School,430,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=12,FALSE
Sarcoxie High School,430,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=8,FALSE
Sarcoxie High School,430,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=5,FALSE
Sarcoxie High School,430,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=6,FALSE
Sarcoxie High School,430,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=9,FALSE
Sarcoxie High School,430,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=4,FALSE
Sarcoxie High School,430,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=3,FALSE
Savannah High School,194,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=1,FALSE
Savannah High School,194,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=68,FALSE
Savannah High School,194,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=12,FALSE
Savannah High School,194,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=8,FALSE
Savannah High School,194,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=5,FALSE
Savannah High School,194,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=6,FALSE
Savannah High School,194,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=9,FALSE
Savannah High School,194,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=4,FALSE
Savannah High School,194,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=3,FALSE
Schuyler County High School,431,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=431&alg=1,FALSE
Schuyler County High School,431,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=431&alg=68,FALSE
Schuyler County High School,431,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=431&alg=12,FALSE
Schuyler County High School,431,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=431&alg=8,FALSE
Schuyler County High School,431,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=431&alg=5,FALSE
Schuyler County High School,431,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=431&alg=6,FALSE
Schuyler County High School,431,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=431&alg=9,FALSE
Schuyler County High School,431,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=431&alg=4,FALSE
Schuyler County High School,431,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=431&alg=3,FALSE
Scott County Central High School,432,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=432&alg=1,FALSE
Scott County Central High School,432,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=432&alg=68,FALSE
Scott County Central High School,432,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=432&alg=12,FALSE
Scott County Central High School,432,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=432&alg=8,FALSE
Scott County Central High School,432,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=432&alg=5,FALSE
Scott County Central High School,432,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=432&alg=6,FALSE
Scott County Central High School,432,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=432&alg=9,FALSE
Scott County Central High School,432,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=432&alg=4,FALSE
Scott County Central High School,432,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=432&alg=3,FALSE
Sedalia Smith-Cotton High School,433,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=433&alg=1,FALSE
Sedalia Smith-Cotton High School,433,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=433&alg=68,FALSE
Sedalia Smith-Cotton High School,433,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=433&alg=12,FALSE
Sedalia Smith-Cotton High School,433,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=433&alg=8,FALSE
Sedalia Smith-Cotton High School,433,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=433&alg=5,FALSE
Sedalia Smith-Cotton High School,433,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=433&alg=6,FALSE
Sedalia Smith-Cotton High School,433,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=433&alg=9,FALSE
Sedalia Smith-Cotton High School,433,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=433&alg=4,FALSE
Sedalia Smith-Cotton High School,433,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=433&alg=3,FALSE
Senath-Hornersville High School,434,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=434&alg=1,FALSE
Senath-Hornersville High School,434,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=434&alg=68,FALSE
Senath-Hornersville High School,434,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=434&alg=12,FALSE
Senath-Hornersville High School,434,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=434&alg=8,FALSE
Senath-Hornersville High School,434,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=434&alg=5,FALSE
Senath-Hornersville High School,434,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=434&alg=6,FALSE
Senath-Hornersville High School,434,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=434&alg=9,FALSE
Senath-Hornersville High School,434,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=434&alg=4,FALSE
Senath-Hornersville High School,434,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=434&alg=3,FALSE
Seneca High School,435,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=435&alg=1,FALSE
Seneca High School,435,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=435&alg=68,FALSE
Seneca High School,435,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=435&alg=12,FALSE
Seneca High School,435,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=435&alg=8,FALSE
Seneca High School,435,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=435&alg=5,FALSE
Seneca High School,435,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=435&alg=6,FALSE
Seneca High School,435,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=435&alg=9,FALSE
Seneca High School,435,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=435&alg=4,FALSE
Seneca High School,435,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=435&alg=3,FALSE
Sherwood Cass High School,436,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=436&alg=1,FALSE
Sherwood Cass High School,436,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=436&alg=68,FALSE
Sherwood Cass High School,436,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=436&alg=12,FALSE
Sherwood Cass High School,436,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=436&alg=8,FALSE
Sherwood Cass High School,436,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=436&alg=5,FALSE
Sherwood Cass High School,436,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=436&alg=6,FALSE
Sherwood Cass High School,436,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=436&alg=9,FALSE
Sherwood Cass High School,436,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=436&alg=4,FALSE
Sherwood Cass High School,436,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=436&alg=3,FALSE
Sikeston High School,196,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=196&alg=1,FALSE
Sikeston High School,196,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=196&alg=68,FALSE
Sikeston High School,196,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=196&alg=12,FALSE
Sikeston High School,196,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=196&alg=8,FALSE
Sikeston High School,196,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=196&alg=5,FALSE
Sikeston High School,196,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=196&alg=6,FALSE
Sikeston High School,196,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=196&alg=9,FALSE
Sikeston High School,196,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=196&alg=4,FALSE
Sikeston High School,196,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=196&alg=3,FALSE
Slater High School,197,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=197&alg=1,FALSE
Slater High School,197,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=197&alg=68,FALSE
Slater High School,197,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=197&alg=12,FALSE
Slater High School,197,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=197&alg=8,FALSE
Slater High School,197,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=197&alg=5,FALSE
Slater High School,197,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=197&alg=6,FALSE
Slater High School,197,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=197&alg=9,FALSE
Slater High School,197,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=197&alg=4,FALSE
Slater High School,197,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=197&alg=3,FALSE
Smithville High School,437,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=437&alg=1,FALSE
Smithville High School,437,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=437&alg=68,FALSE
Smithville High School,437,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=437&alg=12,FALSE
Smithville High School,437,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=437&alg=8,FALSE
Smithville High School,437,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=437&alg=5,FALSE
Smithville High School,437,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=437&alg=6,FALSE
Smithville High School,437,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=437&alg=9,FALSE
Smithville High School,437,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=437&alg=4,FALSE
Smithville High School,437,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=437&alg=3,FALSE
South Callaway High School,438,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=438&alg=1,FALSE
South Callaway High School,438,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=438&alg=68,FALSE
South Callaway High School,438,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=438&alg=12,FALSE
South Callaway High School,438,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=438&alg=8,FALSE
